"","pickupdate","birthyear","gender","race","disposition","dispdate","sentdate","felonycharges","highestcharge","nondrug","drug1","drug2","incarc","suspend","probat","priorarr","priorfelarr","priordrugarr","priorfeldrugarr","priorcon","priorfelcon","priordrugcon","priorfeldrugcon","laterarr","laterarrdate","laterfelarr","laterfelarrdate","laterdrugarr","laterdrugarrdate","laterfeldrugarr","laterfeldrugarrdate","latercon","latercondate","laterfelcon","laterfelcondate","laterdrugcon","laterdrugcondate","laterfeldrugcon","laterfeldrugcondate","probrevoke","probrevokedate","codef","clusterid","ccn","datacoder","cutoffdate1","cutoffdate2","cutoffdate3","toserve","fullreleasetorecid","female","nonblack","pickupdatecode","age","agesq","incjudge","calendar1","calendar2","calendar3","calendar4","calendar5","calendar6","calendar7","calendar8","calendar9","calendar","incarcerate","marijuana","cocaine","crack","heroin","pcp","otherdrug","pwid","dist","conviction","probatnonzero","probsuspend"
"292","2/6/2003",1984,"M","B","Jury trial guilty","5/7/2003","10/20/2003",1,"dist",0,"cocaine","0",18,14,18,0,0,0,0,0,0,0,0,0,"7/23/2007",1,"1/28/2008",1,"7/23/2007",1,"1/28/2008",1,"3/05/2008",1,"3/05/2008",1,"3/05/2008",1,"3/05/2008",0,"0",0,982,29755,"2",17714,17898,18049,4,1418,0,0,15742,19,361,1,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,1,1,252
"293","6/19/2002",1980,"M","B","Dismissed","2/4/2003","",1,"pwid",0,"crack","0",0,0,0,1,1,0,0,0,0,0,0,1,"8/12/2003",1,"11/25/2003",0,"0",0,"0",1,"9/10/2003",0,"0",0,"0",0,"0",0,"0",0,69,102724,"1",17714,17898,18049,0,189,0,0,15510,22,484,1,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0
"294","7/10/2002",1963,"M","B","Plea","10/17/2002","1/10/2003",2,"dist",1,"cocaine","heroin",36,0,0,1,1,1,1,1,1,1,1,1,"4/28/2004",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,152,114328,"1",17714,17898,18049,36,0,0,0,15531,39,1521,1,0,0,1,0,0,0,0,0,0,3,1,0,1,0,1,0,0,0,1,1,0,0
"295","3/10/2003",1940,"M","B","Plea","5/15/2003","7/17/2003",1,"pwid",0,"cocaine","0",12,0,0,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,1122,42745,"2",17714,17898,18049,12,9999,0,0,15774,63,3969,1,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,1,0,1,0,0
"296","2/12/2003",1983,"M","B","Plea","5/6/2003","7/8/2003",1,"pwid",0,"cocaine","0",60,46,36,1,1,1,1,1,1,1,1,1,"2/12/2005",1,"2/12/2005",1,"2/12/2005",1,"2/12/2005",0,"0",0,"0",0,"0",0,"0",1,"2/18/2005",0,1008,32617,"2",17714,17898,18049,14,228,0,0,15748,20,400,1,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,1,0,1,1,1656
"297","11/23/2002",1936,"M","B","Jury trial guilty","6/18/2003","8/14/2003",1,"pwid",0,"heroin","crack",12,6,24,1,1,0,0,1,1,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,"8/26/2005",0,649,186282,"1",17714,17898,18049,6,9999,0,0,15667,66,4356,1,0,0,1,0,0,0,0,0,0,3,1,0,0,1,1,0,0,1,0,1,1,144
"298","6/13/2002",1961,"F","B","Dismissed","10/24/2002","",1,"dist",0,"cocaine","0",0,0,0,1,1,0,0,0,0,0,0,1,"12/8/2004",0,"0",0,"0",0,"0",1,"1/12/2005",0,"0",0,"0",0,"0",0,"0",0,49,99495,"1",17714,17898,18049,0,776,1,0,15504,41,1681,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0
"299","7/16/2002",1973,"M","B","Jury trial not guilty","5/27/2004","",1,"dist",0,"cocaine","0",0,0,0,1,1,1,1,0,0,0,0,1,"11/12/2004",1,"1/25/2007",1,"11/12/2004",1,"1/25/2007",1,"2/24/2005",1,"4/17/2008",1,"2/24/2005",1,"4/17/2008",0,"0",0,194,117541,"1",17714,17898,18049,0,169,0,0,15537,29,841,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0
"300","6/29/2002",1974,"M","B","Plea","3/6/2003","3/6/2003",1,"dist",0,"cocaine","0",48,48,36,1,0,0,0,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,113,108272,"1",17714,17898,18049,0,9999,0,0,15520,28,784,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,1,1,1728
"301","8/21/2002",1965,"M","B","Dismissed","8/12/2003","",1,"dist",0,"crack","0",0,0,0,1,1,0,0,1,0,0,0,1,"4/15/2004",1,"4/16/2004",1,"4/15/2004",0,"0",1,"7/29/2004",1,"7/29/2004",0,"0",0,"0",0,"0",1,2343,137422,"1",17714,17898,18049,0,247,0,0,15573,37,1369,1,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
"302","9/6/2002",1965,"M","B","Plea","10/22/2002","1/9/2003",1,"pwid",0,"cocaine","0",72,54,24,1,1,1,1,1,1,1,1,1,"2/27/2004",1,"10/21/2005",1,"10/21/2005",1,"10/21/2005",1,"3/14/2006",1,"3/14/2006",1,"3/14/2006",1,"3/14/2006",1,"9/29/2004",0,2385,145828,"1",17714,17898,18049,18,0,0,0,15589,37,1369,1,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,1,0,1,1,1296
"303","11/9/2002",1956,"M","B","Plea","3/6/2003","5/13/2003",2,"dist, pwid",1,"heroin","0",84,48,24,1,1,1,1,1,1,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,598,179207,"1",17714,17898,18049,36,9999,0,0,15653,46,2116,1,0,0,1,0,0,0,0,0,0,3,1,0,0,0,1,0,0,1,1,1,1,1152
"304","7/17/2002",1981,"M","B","Jury trial guilty","6/4/2003","12/12/2003",1,"pwid",0,"crack","marijuana",6,6,24,0,0,0,0,0,0,0,0,1,"3/7/2004",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,197,118192,"1",17714,17898,18049,0,277,0,0,15538,21,441,1,0,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,1,0,1,1,144
"305","6/14/2002",1964,"M","B","DWP","11/13/2002","",1,"dist",0,"heroin","0",0,0,0,1,1,1,1,1,1,1,1,1,"12/3/2002",1,"4/06/2004",0,"0",0,"0",1,"3/23/2005",1,"3/23/2005",0,"0",0,"0",0,"0",0,56,100010,"1",17714,17898,18049,0,20,0,0,15505,38,1444,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0
"306","6/25/2002",1980,"M","B","Dismissed","11/14/2002","",2,"pwid",0,"cocaine","marijuana",0,0,0,1,0,1,0,0,0,0,0,1,"5/7/2003",0,"0",0,"0",0,"0",1,"6/24/2003",0,"0",0,"0",0,"0",0,"0",0,97,106145,"1",17714,17898,18049,0,174,0,0,15516,22,484,1,0,0,1,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,0,0
"307","1/31/2003",1962,"M","B","DWP","6/12/2003","",1,"dist",0,"heroin","0",0,0,0,1,1,1,1,1,1,1,1,1,"7/19/2003",1,"10/13/2003",1,"7/19/2003",1,"10/13/2003",1,"7/23/2003",1,"12/23/2003",1,"7/23/2003",1,"12/23/2003",0,"0",0,941,26563,"3",17714,17898,18049,0,37,0,0,15736,41,1681,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0
"308","9/11/2002",1978,"M","B","Plea","10/21/2002","1/10/2003",1,"dist",0,"crack","0",24,24,24,1,1,1,1,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,403,148559,"1",17714,17898,18049,0,9999,0,0,15594,24,576,1,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,1,1,576
"309","1/6/2003",1977,"M","B","Jury trial guilty","7/24/2003","9/29/2003",1,"dist",0,"marijuana","0",20,0,0,1,1,1,1,1,1,1,1,1,"10/4/2003",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,801,14111,"1",17714,17898,18049,20,0,0,0,15711,26,676,1,0,0,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,1,0,0
"310","7/12/2002",1973,"F","B","Plea","9/27/2002","12/2/2002",1,"dist",0,"crack","0",24.3330001831055,23.632999420166,24,1,0,1,0,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,166,115399,"1",17714,17898,18049,0.700000762939453,9999,1,0,15533,29,841,1,0,0,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,1,1,1,567.192016601562
"311","9/14/2002",1980,"M","B","Plea","11/12/2002","1/24/2003",1,"pwid",0,"cocaine","marijuana",60,53,36,0,0,0,0,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,"7/25/2005",0,422,150411,"1",17714,17898,18049,7,9999,0,0,15597,22,484,1,0,0,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,1,0,1,1,1908
"312","1/9/2003",1975,"M","B","Plea","3/11/2003","7/22/2003",2,"dist, pwid",0,"pcp","other",72,60,24,1,1,0,0,1,1,0,0,1,"12/18/2004",1,"12/18/2004",1,"12/18/2004",1,"12/18/2004",1,"7/24/2006",1,"7/24/2006",1,"7/24/2006",1,"7/24/2006",1,"3/09/2005",0,817,16115,"1",17714,17898,18049,12,288,0,0,15714,28,784,1,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,1,1,1,1,1,1,1440
"313","2/27/2003",1982,"M","B","Plea","6/3/2003","6/20/2006",1,"dist",0,"cocaine","0",15,0,0,1,0,1,0,0,0,0,0,1,"3/29/2006",0,"0",1,"3/29/2006",0,"0",1,"5/25/2006",0,"0",1,"5/25/2006",0,"0",0,"0",0,1070,38567,"3",17714,17898,18049,15,580,0,0,15763,21,441,1,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,1,0,0
"314","3/13/2003",1952,"M","B","Grand jury dismissal","5/15/2003","",1,"dist",0,"heroin","0",0,0,0,1,0,1,0,0,0,0,0,0,"8/28/2007",0,"0",1,"8/28/2007",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,1137,45258,"3",17714,17898,18049,0,1566,0,0,15777,51,2601,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0
"315","9/18/2002",1961,"M","B","Plea","2/10/2003","5/2/2003",1,"dist",1,"cocaine","0",84,66,36,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,"7/21/2004",1,435,152361,"1",17714,17898,18049,18,9999,0,0,15601,41,1681,1,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,1,1,2376
"316","9/12/2002",1982,"M","B","Plea","1/23/2003","3/25/2003",1,"dist",0,"cocaine","0",36,35,48,1,0,1,0,0,0,0,0,1,"10/23/2006",1,"10/23/2006",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,"6/04/2008",1,413,149009,"1",17714,17898,18049,1,1339,0,0,15595,20,400,1,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,1,1,1680
"317","6/13/2002",1968,"M","B","Plea","8/19/2002","10/24/2002",1,"dist",0,"cocaine","0",96,60,36,1,1,1,1,1,1,1,1,0,"10/30/2006",0,"0",1,"10/30/2006",0,"0",1,"11/28/2006",0,"0",1,"11/28/2006",0,"0",0,"0",0,50,2099495,"1",17714,17898,18049,36,453,0,0,15504,34,1156,1,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,1,1,2160
"318","8/21/2002",1957,"M","B","Plea","10/11/2002","2/24/2003",2,"dist, pwid",0,"cocaine","heroin",60,57,24,1,1,1,1,1,1,1,1,1,"2/24/2004",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,343,137422,"1",17714,17898,18049,3,411,0,0,15573,45,2025,1,0,0,1,0,0,0,0,0,0,3,1,0,1,0,1,0,0,1,1,1,1,1368
"319","4/29/2003",1966,"M","B","Plea","7/3/2003","9/25/2003",1,"pwid",0,"cocaine","0",24,0,0,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,1260,68794,"3",17714,17898,18049,24,9999,0,0,15824,37,1369,1,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,1,0,1,0,0
"320","12/11/2002",1973,"M","B","Dismissed","4/21/2003","",2,"pwid",0,"cocaine","heroin",0,0,0,1,1,1,1,1,1,1,1,0,"3/18/2008",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,719,194533,"1",17714,17898,18049,0,1793,0,0,15685,29,841,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,1,0,0,1,0,0,0,0
"321","12/18/2002",1980,"M","B","Plea","3/7/2003","5/5/2003",1,"dist",0,"pcp","0",48,44,24,0,0,0,0,0,0,0,0,1,"3/10/2005",1,"3/10/2005",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,"6/29/2005",0,740,198328,"1",17714,17898,18049,4,614,0,0,15692,22,484,1,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,1,1,1,1056
"322","3/6/2003",1982,"M","B","Plea","5/7/2003","9/29/2003",2,"pwid",1,"crack","0",36,36,36,1,1,1,1,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,"5/21/2004",0,1111,41938,"2",17714,17898,18049,0,9999,0,0,15770,21,441,1,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,1,1,1296
"323","9/21/2002",1968,"M","B","DWP","1/30/2003","",1,"dist",0,"heroin","0",0,0,0,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,448,154347,"1",17714,17898,18049,0,9999,0,0,15604,34,1156,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0
"324","12/5/2002",1952,"M","B","Plea","2/12/2003","4/24/2003",1,"dist",1,"heroin","0",32.6699981689453,0,0,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,707,2192023,"1",17714,17898,18049,32.6699981689453,9999,0,0,15679,50,2500,1,0,0,1,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,1,0,0
"325","10/9/2002",1964,"M","B","Dismissed","4/14/2004","",1,"dist",0,"marijuana","0",0,0,0,1,1,1,1,1,1,1,1,1,"5/4/2004",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,477,163403,"1",17714,17898,18049,0,20,0,0,15622,38,1444,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0
"326","7/22/2002",1951,"M","B","Plea","9/19/2002","11/15/2002",1,"pwid",0,"heroin","0",4,0,0,1,1,1,1,1,1,1,1,1,"6/6/2005",0,"0",1,"6/06/2005",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,227,120463,"1",17714,17898,18049,4,871,0,0,15543,51,2601,1,0,0,1,0,0,0,0,0,0,3,1,0,0,0,1,0,0,1,0,1,0,0
"327","7/16/2002",1945,"M","B","Guilty","10/1/2002","3/3/2003",1,"pwid",0,"heroin","0",36,0,0,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,190,117647,"1",17714,17898,18049,36,9999,0,0,15537,57,3249,1,0,0,1,0,0,0,0,0,0,3,1,0,0,0,1,0,0,1,0,1,0,0
"328","4/23/2003",1983,"M","B","Jury trial guilty","9/4/2003","10/30/2003",1,"pwid",0,"pcp","0",60,55,36,0,0,0,0,0,0,0,0,1,"5/10/2005",1,"1/06/2007",1,"5/10/2005",1,"1/06/2007",0,"0",0,"0",0,"0",0,"0",0,"0",0,1236,65700,"3",17714,17898,18049,5,464,0,0,15818,20,400,1,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,1,0,1,1,1980
"329","11/22/2002",1964,"M","B","Dismissed","3/10/2003","",1,"dist",0,"other","0",0,0,0,1,1,1,1,1,1,1,1,1,"10/31/2003",1,"10/31/2003",1,"10/31/2003",1,"10/31/2003",1,"7/15/2005",1,"7/15/2005",1,"7/15/2005",1,"7/15/2005",0,"0",0,642,185822,"1",17714,17898,18049,0,235,0,0,15666,38,1444,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0
"330","7/20/2002",1981,"M","B","Plea","9/4/2002","11/1/2002",1,"pwid",0,"cocaine","marijuana",6,2,12,1,0,1,0,1,0,1,0,1,"12/12/2003",1,"12/14/2005",1,"12/14/2005",1,"12/14/2005",0,"0",0,"0",0,"0",0,"0",1,"3/18/2004",0,224,119857,"1",17714,17898,18049,4,344,0,0,15541,21,441,1,0,0,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,1,0,1,1,24
"331","10/11/2002",1979,"M","B","Dismissed","6/5/2003","",1,"pwid",0,"marijuana","0",0,0,0,1,1,1,1,1,0,1,0,1,"5/31/2005",1,"5/31/2005",1,"5/31/2005",1,"5/31/2005",1,"8/05/2005",1,"8/05/2005",1,"8/05/2005",1,"8/05/2005",0,"0",0,482,164306,"1",17714,17898,18049,0,726,0,0,15624,23,529,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0
"332","9/19/2002",1964,"M","B","Dismissed","4/23/2003","",1,"dist",0,"marijuana","0",0,0,0,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,442,152978,"1",17714,17898,18049,0,9999,0,0,15602,38,1444,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0
"333","7/10/2002",1970,"M","B","Dismissed","9/11/2002","",2,"dist, pwid",1,"heroin","0",0,0,0,1,1,1,1,1,1,1,1,1,"7/08/2004",1,"7/08/2004",1,"7/08/2004",1,"7/08/2004",1,"8/24/2005",1,"8/24/2005",1,"8/24/2005",1,"8/24/2005",0,"0",1,2152,114328,"1",17714,17898,18049,0,666,0,0,15531,32,1024,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,1,0,0,0
"334","7/25/2002",1963,"M","B","Plea","10/31/2002","1/22/2003",1,"dist",0,"cocaine","0",20,0,0,1,1,1,1,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,248,122732,"1",17714,17898,18049,20,9999,0,0,15546,39,1521,1,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,1,0,0
"335","12/13/2002",1981,"M","B","Plea","2/19/2003","4/23/2003",1,"dist",1,"cocaine","0",48,45,36,1,1,1,0,0,0,0,0,1,"7/27/2005",1,"7/27/2005",1,"7/27/2005",1,"7/27/2005",1,"2/23/2006",1,"2/23/2006",1,"2/23/2006",1,"2/23/2006",1,"3/03/2006",0,726,1847017,"1",17714,17898,18049,3,799,0,0,15687,21,441,1,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,1,1,1620
"336","12/20/2002",1980,"M","B","Jury trial guilty","6/23/2003","8/18/2003",1,"pwid",0,"pcp","marijuana",48,0,0,1,1,1,1,1,1,1,1,1,"6/11/2007",0,"0",1,"6/11/2007",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,762,200093,"1",17714,17898,18049,48,9,0,0,15694,22,484,1,0,0,1,0,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,1,0,0
"337","1/10/2003",1962,"W","B","Plea","4/10/2003","3/4/2004",1,"dist",0,"cocaine","0",12,0,0,1,1,1,1,1,1,1,1,1,"6/28/2006",1,"6/28/2006",0,"0",0,"0",1,"3/27/2007",1,"3/27/2007",0,"0",0,"0",0,"0",0,830,16575,"2",17714,17898,18049,12,815,0,0,15715,41,1681,1,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,1,0,0
"338","3/20/2003",1979,"M","B","Plea","6/11/2003","8/19/2003",2,"pwid",0,"cocaine","heroin",48,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,1153,48634,"2",17714,17898,18049,48,9999,0,0,15784,24,576,1,0,0,1,0,0,0,0,0,0,3,1,0,1,0,1,0,0,1,0,1,0,0
"339","12/4/2002",1981,"M","B","Plea","2/11/2003","4/11/2003",1,"dist",0,"crack","0",60,48,24,1,0,1,0,1,0,1,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,"4/22/2005",0,696,191621,"1",17714,17898,18049,12,9999,0,0,15678,21,441,1,0,0,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,1,1,1,1152
"340","11/25/2002",1976,"M","B","Dismissed","4/23/2003","",1,"pwid",0,"cocaine","0",0,0,0,1,1,1,1,0,0,0,0,1,"3/15/2004",1,"11/03/2005",1,"11/03/2005",1,"11/03/2005",0,"0",0,"0",0,"0",0,"0",0,"0",0,660,187527,"1",17714,17898,18049,0,327,0,0,15669,26,676,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0
"341","7/6/2002",1938,"M","B","Plea","10/9/2002","1/31/2003",1,"dist",0,"cocaine","0",36,0,0,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,132,112067,"1",17714,17898,18049,36,9999,0,0,15527,64,4096,1,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,1,0,0
"342","8/26/2002",1980,"M","B","Dismissed","2/13/2003","",1,"dist",0,"cocaine","0",0,0,0,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,357,1012344,"1",17714,17898,18049,0,9999,0,0,15578,22,484,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0
"343","10/31/2002",1982,"M","B","Dismissed","1/24/2003","",2,"dist, pwid",0,"heroin","0",0,0,0,1,1,1,1,0,0,0,0,1,"2/27/2004",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,562,174458,"1",17714,17898,18049,0,399,0,0,15644,20,400,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,1,0,0,0
"344","8/22/2002",1957,"F","B","Jury trial guilty","12/4/2002","2/14/2003",1,"dist",1,"cocaine","0",18,0,0,1,0,1,0,1,0,1,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,350,138038,"1",17714,17898,18049,18,9999,1,0,15574,45,2025,1,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,1,0,0
"345","6/1/2002",1970,"M","B","DWP","8/19/2003","",1,"pwid",0,"heroin","0",0,0,0,1,1,1,1,1,1,1,1,1,"11/26/2003",1,"11/26/2003",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,2,93074,"1",17714,17898,18049,0,99,0,0,15492,32,1024,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0
"346","6/15/2002",1961,"M","B","Grand jury dismissal","9/3/2002","",1,"pwid",1,"heroin","0",0,0,0,1,1,1,1,1,1,1,1,1,"6/19/2004",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,58,100612,"1",17714,17898,18049,0,655,0,0,15506,41,1681,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0
"347","11/8/2002",1972,"M","B","Plea","3/31/2003","10/14/2003",1,"pwid",0,"cocaine","0",13.6700000762939,0,0,1,1,0,0,0,0,0,0,1,"10/24/2005",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,593,178607,"1",17714,17898,18049,13.6700000762939,527.900390625,0,0,15652,30,900,1,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,1,0,1,0,0
"348","7/26/2002",1979,"M","B","Plea","5/12/2003","7/14/2003",1,"dist",0,"crack","0",60,46,36,1,1,1,1,1,1,0,0,1,"8/21/2004",1,"8/21/2004",1,"8/21/2004",1,"8/21/2004",1,"1/12/2005",1,"1/12/2005",1,"1/12/2005",1,"1/12/2005",1,"11/19/2004",0,258,123351,"1",17714,17898,18049,14,47,0,0,15547,23,529,1,0,0,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,1,1,1,1656
"349","6/15/2002",1974,"M","B","Jury trial not guilty","4/3/2003","",1,"dist",0,"cocaine","0",0,0,0,1,1,1,0,0,0,0,0,1,"6/16/2004",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,57,100551,"1",17714,17898,18049,0,440,0,0,15506,28,784,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0
"350","6/8/2002",1981,"M","B","Plea","8/19/2002","10/25/2002",1,"pwid",1,"cocaine","0",72,36,24,1,1,0,0,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,37,96644,"1",17714,17898,18049,36,9999,0,0,15499,21,441,1,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,1,0,1,1,864
"351","6/14/2002",1974,"M","B","Plea","10/25/2002","1/24/2003",2,"pwid",0,"cocaine","heroin",0.330000013113022,0.330000013113022,24,1,0,1,0,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,"6/06/2003",0,55,99961,"1",17714,17898,18049,0,9999,0,0,15505,28,784,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,1,0,0,1,0,1,1,7.92000007629395
"352","9/21/2002",1963,"M","B","DWP","1/30/2003","",1,"dist",1,"heroin","0",0,0,0,1,1,1,1,1,1,1,1,1,"12/1/2003",1,"12/01/2003",1,"12/01/2003",1,"12/01/2003",1,"1/15/2004",1,"1/15/2004",1,"1/15/2004",1,"1/15/2004",0,"0",1,448,154347,"1",17714,17898,18049,0,305,0,0,15604,39,1521,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0
"353","7/26/2002",1966,"M","B","Plea","9/11/2002","10/30/2002",2,"dist, pwid",0,"cocaine","0",0,0,12,1,0,0,0,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,"4/09/2003",0,261,123306,"1",17714,17898,18049,0,9999,0,0,15547,36,1296,1,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,1,1,1,1,0
